index_page,title,state,declaration_string,posted_date,posted_year,report_type,url,filename,local_path,status
33,Seminole Tribe of Florida; FEMA-4341-DR,Seminole Tribe of Florida,FEMA-4341-DR,2017-09-27T12:00:00Z,2017,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4341DRSTOF_Expedited.pdf,FEMA4341DRSTOF_Expedited.pdf,data/pdfs/Expedited/2017/FEMA4341DRSTOF_Expedited.pdf,downloaded
33,U.S. Virgin Islands; FEMA-4340-DR,U.S. Virgin Islands,FEMA-4340-DR,2017-09-20T12:00:00Z,2017,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4340DRVI_Expedited.pdf,FEMA4340DRVI_Expedited.pdf,data/pdfs/Expedited/2017/FEMA4340DRVI_Expedited.pdf,downloaded
33,Puerto Rico; FEMA-4339-DR,Puerto Rico,FEMA-4339-DR,2017-09-20T12:00:00Z,2017,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4339DRPR_Expedited.pdf,FEMA4339DRPR_Expedited.pdf,data/pdfs/Expedited/2017/FEMA4339DRPR_Expedited.pdf,downloaded
33,Georgia; FEMA-4338-DR,Georgia,FEMA-4338-DR,2017-09-15T12:00:00Z,2017,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4338DRGA_Expedited.pdf,FEMA4338DRGA_Expedited.pdf,data/pdfs/Expedited/2017/FEMA4338DRGA_Expedited.pdf,downloaded
33,Florida; FEMA-4337-DR,Florida,FEMA-4337-DR,2017-09-10T12:00:00Z,2017,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4337DRFL_Expedited.pdf,FEMA4337DRFL_Expedited.pdf,data/pdfs/Expedited/2017/FEMA4337DRFL_Expedited.pdf,downloaded
33,Puerto Rico; FEMA-4336-DR,Puerto Rico,FEMA-4336-DR,2017-09-10T12:00:00Z,2017,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4336DRPR_Expedited.pdf,FEMA4336DRPR_Expedited.pdf,data/pdfs/Expedited/2017/FEMA4336DRPR_Expedited.pdf,downloaded
33,U.S. Virgin Islands; FEMA-4335-DR,U.S. Virgin Islands,FEMA-4335-DR,2017-09-07T12:00:00Z,2017,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4335DRVI_Expedited.pdf,FEMA4335DRVI_Expedited.pdf,data/pdfs/Expedited/2017/FEMA4335DRVI_Expedited.pdf,downloaded
33,Iowa; FEMA-4334-DR,Iowa,FEMA-4334-DR,2017-08-27T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4334DRIA.pdf,FEMA4334DRIA.pdf,data/pdfs/MajorDisaster/2017/FEMA4334DRIA.pdf,downloaded
33,Idaho; FEMA-4333-DR,Idaho,FEMA-4333-DR,2017-08-27T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4333DRID.pdf,FEMA4333DRID.pdf,data/pdfs/MajorDisaster/2017/FEMA4333DRID.pdf,downloaded
33,Texas; FEMA-4332-DR,Texas,FEMA-4332-DR,2017-08-25T12:00:00Z,2017,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4332DRTX_Expedited.pdf,FEMA4332DRTX_Expedited.pdf,data/pdfs/Expedited/2017/FEMA4332DRTX_Expedited.pdf,downloaded
33,West Virginia; FEMA-4331-DR,West Virginia,FEMA-4331-DR,2017-08-18T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4331DRWV.pdf,FEMA4331DRWV.pdf,data/pdfs/MajorDisaster/2017/FEMA4331DRWV.pdf,downloaded
33,Vermont; FEMA-4330-DR,Vermont,FEMA-4330-DR,2017-08-16T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4330DRVT.pdf,FEMA4330DRVT.pdf,data/pdfs/MajorDisaster/2017/FEMA4330DRVT.pdf,downloaded
33,New Hampshire; FEMA-4329-DR,New Hampshire,FEMA-4329-DR,2017-08-09T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4329DRNH.pdf,FEMA4329DRNH.pdf,data/pdfs/MajorDisaster/2017/FEMA4329DRNH.pdf,downloaded
33,Oregon; FEMA-4328-DR,Oregon,FEMA-4328-DR,2017-08-08T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4328DROR.pdf,FEMA4328DROR.pdf,data/pdfs/MajorDisaster/2017/FEMA4328DROR.pdf,downloaded
33,Wyoming; FEMA-4327-DR,Wyoming,FEMA-4327-DR,2017-08-05T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4327DRWY.pdf,FEMA4327DRWY.pdf,data/pdfs/MajorDisaster/2017/FEMA4327DRWY.pdf,downloaded
33,Michigan; FEMA-4326-DR,Michigan,FEMA-4326-DR,2017-08-02T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4326DRMI.pdf,FEMA4326DRMI.pdf,data/pdfs/MajorDisaster/2017/FEMA4326DRMI.pdf,downloaded
34,Nebraska; FEMA-4325-DR,Nebraska,FEMA-4325-DR,2017-08-01T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4325DRNE.pdf,FEMA4325DRNE.pdf,data/pdfs/MajorDisaster/2017/FEMA4325DRNE.pdf,downloaded
34,Oklahoma; FEMA-4324-DR,Oklahoma,FEMA-4324-DR,2017-07-25T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4324DROK.pdf,FEMA4324DROK.pdf,data/pdfs/MajorDisaster/2017/FEMA4324DROK.pdf,downloaded
34,North Dakota; FEMA-4323-DR,North Dakota,FEMA-4323-DR,2017-07-12T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4323DRND.pdf,FEMA4323DRND.pdf,data/pdfs/MajorDisaster/2017/FEMA4323DRND.pdf,downloaded
34,New York; FEMA-4322-DR,New York,FEMA-4322-DR,2017-07-12T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4322DRNY.pdf,FEMA4322DRNY.pdf,data/pdfs/MajorDisaster/2017/FEMA4322DRNY.pdf,downloaded
34,Nebraska; FEMA-4321-DR,Nebraska,FEMA-4321-DR,2017-06-26T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4321DRNE.pdf,FEMA4321DRNE.pdf,data/pdfs/MajorDisaster/2017/FEMA4321DRNE.pdf,downloaded
34,Tennessee; FEMA-4320-DR,Tennessee,FEMA-4320-DR,2017-06-23T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4320DRTN.pdf,FEMA4320DRTN.pdf,data/pdfs/MajorDisaster/2017/FEMA4320DRTN.pdf,downloaded
34,Kansas; FEMA-4319-DR,Kansas,FEMA-4319-DR,2017-06-16T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4319DRKS.pdf,FEMA4319DRKS.pdf,data/pdfs/MajorDisaster/2017/FEMA4319DRKS.pdf,downloaded
34,Arkansas; FEMA-4318-DR,Arkansas,FEMA-4318-DR,2017-06-15T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4318DRAR.pdf,FEMA4318DRAR.pdf,data/pdfs/MajorDisaster/2017/FEMA4318DRAR.pdf,downloaded
34,Pennsylvania; Snowstorm - Denial of Appeal,Pennsylvania,Snowstorm - Denial of Appeal,2017-06-13T12:00:00Z,2017,AppealDenials,https://www.fema.gov/sites/default/files/2020-03/ReportAppealDenialPA.pdf,ReportAppealDenialPA.pdf,data/pdfs/AppealDenials/2017/ReportAppealDenialPA.pdf,downloaded
34,Missouri; FEMA-4317-DR,Missouri,FEMA-4317-DR,2017-06-02T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4317DRMO.pdf,FEMA4317DRMO.pdf,data/pdfs/MajorDisaster/2017/FEMA4317DRMO.pdf,downloaded
34,New Hampshire; FEMA-4316-DR,New Hampshire,FEMA-4316-DR,2017-06-01T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4316DRNH.pdf,FEMA4316DRNH.pdf,data/pdfs/MajorDisaster/2017/FEMA4316DRNH.pdf,downloaded
34,Oklahoma; FEMA-4315-DR,Oklahoma,FEMA-4315-DR,2017-05-26T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4315DROK.pdf,FEMA4315DROK.pdf,data/pdfs/MajorDisaster/2017/FEMA4315DROK.pdf,downloaded
34,Mississippi; FEMA-4314-DR,Mississippi,FEMA-4314-DR,2017-05-22T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4314DRMS.pdf,FEMA4314DRMS.pdf,data/pdfs/MajorDisaster/2017/FEMA4314DRMS.pdf,downloaded
34,Idaho; FEMA-4313-DR,Idaho,FEMA-4313-DR,2017-05-18T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4313DRID.pdf,FEMA4313DRID.pdf,data/pdfs/MajorDisaster/2017/FEMA4313DRID.pdf,downloaded
34,North Dakota; Civil Unrest - Denial,North Dakota,Civil Unrest - Denial,2017-05-18T12:00:00Z,2017,Denials,https://www.fema.gov/sites/default/files/2020-03/PDAReportDenialND.pdf,PDAReportDenialND.pdf,data/pdfs/Denials/2017/PDAReportDenialND.pdf,downloaded
34,Resighini Rancheria; FEMA-4312-DR,Resighini Rancheria,FEMA-4312-DR,2017-05-02T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4312DRRR.pdf,FEMA4312DRRR.pdf,data/pdfs/MajorDisaster/2017/FEMA4312DRRR.pdf,downloaded
34,Idaho; Severe Winter Storm and Snowstorm - Denial of Appeal,Idaho,Severe Winter Storm and Snowstorm - Denial of Appeal,2017-05-02T12:00:00Z,2017,AppealDenials,https://www.fema.gov/sites/default/files/2020-03/PDAReportAppealDenialID.pdf,PDAReportAppealDenialID.pdf,data/pdfs/AppealDenials/2017/PDAReportAppealDenialID.pdf,downloaded
34,Utah; FEMA-4311-DR,Utah,FEMA-4311-DR,2017-04-21T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4311DRUT.pdf,FEMA4311DRUT.pdf,data/pdfs/MajorDisaster/2017/FEMA4311DRUT.pdf,downloaded
34,Idaho; FEMA-4310-DR,Idaho,FEMA-4310-DR,2017-04-21T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4310DRID.pdf,FEMA4310DRID.pdf,data/pdfs/MajorDisaster/2017/FEMA4310DRID.pdf,downloaded
34,Washington; FEMA-4309-DR,Washington,FEMA-4309-DR,2017-04-21T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/ReportFEMA4309DRWA.pdf,ReportFEMA4309DRWA.pdf,data/pdfs/MajorDisaster/2017/ReportFEMA4309DRWA.pdf,downloaded
35,California; FEMA-4308-DR,California,FEMA-4308-DR,2017-04-01T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4308DRCA.pdf,FEMA4308DRCA.pdf,data/pdfs/MajorDisaster/2017/FEMA4308DRCA.pdf,downloaded
35,Nevada; FEMA-4307-DR,Nevada,FEMA-4307-DR,2017-03-27T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4307DRNV.pdf,FEMA4307DRNV.pdf,data/pdfs/MajorDisaster/2017/FEMA4307DRNV.pdf,downloaded
35,Wyoming; FEMA-4306-DR,Wyoming,FEMA-4306-DR,2017-03-21T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4306DRWY.pdf,FEMA4306DRWY.pdf,data/pdfs/MajorDisaster/2017/FEMA4306DRWY.pdf,downloaded
35,California; FEMA-4305-DR,California,FEMA-4305-DR,2017-03-16T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4305DRCA.pdf,FEMA4305DRCA.pdf,data/pdfs/MajorDisaster/2017/FEMA4305DRCA.pdf,downloaded
35,Kansas; FEMA-4304-DR,Kansas,FEMA-4304-DR,2017-02-24T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4304DRKS.pdf,FEMA4304DRKS.pdf,data/pdfs/MajorDisaster/2017/FEMA4304DRKS.pdf,downloaded
35,Sisseton-Wahpeton Oyate Tribe; Severe Winter Storm - Denial,Sisseton-Wahpeton Oyate Tribe,Severe Winter Storm - Denial,2017-02-21T12:00:00Z,2017,Denials,https://www.fema.gov/sites/default/files/2020-03/PDAReportDenialSWOT.pdf,PDAReportDenialSWOT.pdf,data/pdfs/Denials/2017/PDAReportDenialSWOT.pdf,downloaded
35,Nevada; FEMA-4303-DR,Nevada,FEMA-4303-DR,2017-02-17T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4303-DR-NV.pdf,PDAReportFEMA-4303-DR-NV.pdf,data/pdfs/MajorDisaster/2017/PDAReportFEMA-4303-DR-NV.pdf,downloaded
35,Hoopa Valley Tribe; FEMA-4302-DR,Hoopa Valley Tribe,FEMA-4302-DR,2017-02-14T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4302-DR-HVT.pdf,PDAReportFEMA-4302-DR-HVT.pdf,data/pdfs/MajorDisaster/2017/PDAReportFEMA-4302-DR-HVT.pdf,downloaded
35,California; FEMA-4301-DR,California,FEMA-4301-DR,2017-02-14T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4301-DR-CA.pdf,PDAReportFEMA-4301-DR-CA.pdf,data/pdfs/MajorDisaster/2017/PDAReportFEMA-4301-DR-CA.pdf,downloaded
35,Louisiana; FEMA-4300-DR,Louisiana,FEMA-4300-DR,2017-02-11T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4300-DR-LA.pdf,PDAReportFEMA-4300-DR-LA.pdf,data/pdfs/MajorDisaster/2017/PDAReportFEMA-4300-DR-LA.pdf,downloaded
35,Oklahoma; FEMA-4299-DR,Oklahoma,FEMA-4299-DR,2017-02-10T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4299-DR-OK.pdf,PDAReportFEMA-4299-DR-OK.pdf,data/pdfs/MajorDisaster/2017/PDAReportFEMA-4299-DR-OK.pdf,downloaded
35,"Native Village of Kivalina; Severe Storms, Flooding, and Persistent Erosion - Denial",Native Village of Kivalina,"Severe Storms, Flooding, and Persistent Erosion - Denial",2017-02-01T12:00:00Z,2017,Denials,https://www.fema.gov/sites/default/files/2020-03/PDAReportDenial-KivalinaVillage.pdf,PDAReportDenial-KivalinaVillage.pdf,data/pdfs/Denials/2017/PDAReportDenial-KivalinaVillage.pdf,downloaded
35,South Dakota; FEMA-4298-DR,South Dakota,FEMA-4298-DR,2017-02-01T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4298-DR-SD.pdf,PDAReportFEMA-4298-DR-SD.pdf,data/pdfs/MajorDisaster/2017/PDAReportFEMA-4298-DR-SD.pdf,downloaded
35,Georgia; FEMA-4297-DR,Georgia,FEMA-4297-DR,2017-01-26T12:00:00Z,2017,Expedited,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4297-DR-GA_Expedited.pdf,PDAReportFEMA-4297-DR-GA_Expedited.pdf,data/pdfs/Expedited/2017/PDAReportFEMA-4297-DR-GA_Expedited.pdf,downloaded
35,Oregon; FEMA-4296-DR,Oregon,FEMA-4296-DR,2017-01-25T12:00:00Z,2017,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4296-DR-OR.pdf,PDAReportFEMA-4296-DR-OR.pdf,data/pdfs/MajorDisaster/2017/PDAReportFEMA-4296-DR-OR.pdf,downloaded
35,Mississippi; FEMA-4295-DR,Mississippi,FEMA-4295-DR,2017-01-25T12:00:00Z,2017,Expedited,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4295-DR-MS_Expedited.pdf,PDAReportFEMA-4295-DR-MS_Expedited.pdf,data/pdfs/Expedited/2017/PDAReportFEMA-4295-DR-MS_Expedited.pdf,downloaded
35,Georgia; FEMA-4294-DR,Georgia,FEMA-4294-DR,2017-01-25T12:00:00Z,2017,Expedited,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4294-DR-GA_Expedited.pdf,PDAReportFEMA-4294-DR-GA_Expedited.pdf,data/pdfs/Expedited/2017/PDAReportFEMA-4294-DR-GA_Expedited.pdf,downloaded
35,"Newtok Village; Flooding, Persistent Erosion, and Permafrost Degradation - Denial",Newtok Village,"Flooding, Persistent Erosion, and Permafrost Degradation - Denial",2017-01-18T12:00:00Z,2017,Denials,https://www.fema.gov/sites/default/files/2020-03/PDAReportDenial-NewtokVillage.pdf,PDAReportDenial-NewtokVillage.pdf,data/pdfs/Denials/2017/PDAReportDenial-NewtokVillage.pdf,downloaded
35,Tennessee; FEMA-4293-DR,Tennessee,FEMA-4293-DR,2016-12-15T12:00:00Z,2016,Expedited,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4293-DR-TN_Expedited.pdf,PDAReportFEMA-4293-DR-TN_Expedited.pdf,data/pdfs/Expedited/2016/PDAReportFEMA-4293-DR-TN_Expedited.pdf,downloaded
35,Pennsylvania; FEMA-4292-DR,Pennsylvania,FEMA-4292-DR,2016-12-02T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4292-DR-PA.pdf,PDAReportFEMA-4292-DR-PA.pdf,data/pdfs/MajorDisaster/2016/PDAReportFEMA-4292-DR-PA.pdf,downloaded
36,Navajo Nation; Flooding - Denial of Appeal,Navajo Nation,Flooding - Denial of Appeal,2016-11-28T12:00:00Z,2016,AppealDenials,https://www.fema.gov/sites/default/files/2020-03/PDAReportNavajoNation-AppealDenial.pdf,PDAReportNavajoNation-AppealDenial.pdf,data/pdfs/AppealDenials/2016/PDAReportNavajoNation-AppealDenial.pdf,downloaded
36,Delaware; Severe Storms and Flooding - Denial,Delaware,Severe Storms and Flooding - Denial,2016-11-18T12:00:00Z,2016,Denials,https://www.fema.gov/sites/default/files/2020-03/PDAReportDenial-DE.pdf,PDAReportDenial-DE.pdf,data/pdfs/Denials/2016/PDAReportDenial-DE.pdf,downloaded
36,Virginia; FEMA-4291-DR,Virginia,FEMA-4291-DR,2016-11-02T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4291-DR-VA.pdf,PDAReportFEMA-4291-DR-VA.pdf,data/pdfs/MajorDisaster/2016/PDAReportFEMA-4291-DR-VA.pdf,downloaded
36,Minnesota; FEMA-4290-DR,Minnesota,FEMA-4290-DR,2016-11-02T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4290-DR-MN.pdf,PDAReportFEMA-4290-DR-MN.pdf,data/pdfs/MajorDisaster/2016/PDAReportFEMA-4290-DR-MN.pdf,downloaded
36,Iowa; FEMA-4289-DR,Iowa,FEMA-4289-DR,2016-10-31T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/PDAReportFEMA-4289-DR-IA.pdf,PDAReportFEMA-4289-DR-IA.pdf,data/pdfs/MajorDisaster/2016/PDAReportFEMA-4289-DR-IA.pdf,downloaded
36,Spokane Tribe; Cayuse Mountain Wildfire - Denial,Spokane Tribe,Cayuse Mountain Wildfire - Denial,2016-10-31T12:00:00Z,2016,Denials,https://www.fema.gov/sites/default/files/2020-03/PDAReportSpokaneTribe-Denial.pdf,PDAReportSpokaneTribe-Denial.pdf,data/pdfs/Denials/2016/PDAReportSpokaneTribe-Denial.pdf,downloaded
36,Bad River Band of Lake Superior Tribe of Chippewa Indians; Severe Storms and Flooding - Denial of Appeal,Bad River Band of Lake Superior Tribe of Chippewa Indians,Severe Storms and Flooding - Denial of Appeal,2016-10-27T12:00:00Z,2016,AppealDenials,https://www.fema.gov/sites/default/files/2020-03/PDAReportBadRiverBandTribe_AppealDenial.pdf,PDAReportBadRiverBandTribe_AppealDenial.pdf,data/pdfs/AppealDenials/2016/PDAReportBadRiverBandTribe_AppealDenial.pdf,downloaded
36,Wisconsin; FEMA-4288-DR,Wisconsin,FEMA-4288-DR,2016-10-20T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4288DRWI.pdf,FEMA4288DRWI.pdf,data/pdfs/MajorDisaster/2016/FEMA4288DRWI.pdf,downloaded
36,Kansas; FEMA-4287-DR,Kansas,FEMA-4287-DR,2016-10-20T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4287DRKS.pdf,FEMA4287DRKS.pdf,data/pdfs/MajorDisaster/2016/FEMA4287DRKS.pdf,downloaded
36,South Carolina; FEMA-4286-DR,South Carolina,FEMA-4286-DR,2016-10-11T12:00:00Z,2016,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4286DRSC_Expedited.pdf,FEMA4286DRSC_Expedited.pdf,data/pdfs/Expedited/2016/FEMA4286DRSC_Expedited.pdf,downloaded
36,North Carolina; FEMA-4285-DR,North Carolina,FEMA-4285-DR,2016-10-10T12:00:00Z,2016,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4285DRNC_Expedited.pdf,FEMA4285DRNC_Expedited.pdf,data/pdfs/Expedited/2016/FEMA4285DRNC_Expedited.pdf,downloaded
36,Georgia; FEMA-4284-DR,Georgia,FEMA-4284-DR,2016-10-08T12:00:00Z,2016,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4284DRGA_Expedited.pdf,FEMA4284DRGA_Expedited.pdf,data/pdfs/Expedited/2016/FEMA4284DRGA_Expedited.pdf,downloaded
36,Florida; FEMA-4283-DR,Florida,FEMA-4283-DR,2016-10-08T12:00:00Z,2016,Expedited,https://www.fema.gov/sites/default/files/2020-03/FEMA4283DRFL_Expedited.pdf,FEMA4283DRFL_Expedited.pdf,data/pdfs/Expedited/2016/FEMA4283DRFL_Expedited.pdf,downloaded
36,Hawaii; FEMA-4282-DR,Hawaii,FEMA-4282-DR,2016-10-06T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-03/FEMA4282DRHI_2016.pdf,FEMA4282DRHI_2016.pdf,data/pdfs/MajorDisaster/2016/FEMA4282DRHI_2016.pdf,downloaded
36,Iowa; FEMA-4281-DR,Iowa,FEMA-4281-DR,2016-09-29T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-09/PDAReportFEMA4281DRIA.pdf,PDAReportFEMA4281DRIA.pdf,data/pdfs/MajorDisaster/2016/PDAReportFEMA4281DRIA.pdf,downloaded
36,"Kansas; Severe Storms, Tornadoes, Straight-line Winds, and Flooding - Denial of Appeal",Kansas,"Severe Storms, Tornadoes, Straight-line Winds, and Flooding - Denial of Appeal",2016-09-29T12:00:00Z,2016,AppealDenials,https://www.fema.gov/sites/default/files/2020-09/PDAReportAppealDenialKS.pdf,PDAReportAppealDenialKS.pdf,data/pdfs/AppealDenials/2016/PDAReportAppealDenialKS.pdf,downloaded
36,Florida; FEMA-4280-DR,Florida,FEMA-4280-DR,2016-09-28T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-09/PDAReportFEMA4280DRFL.pdf,PDAReportFEMA4280DRFL.pdf,data/pdfs/MajorDisaster/2016/PDAReportFEMA4280DRFL.pdf,downloaded
36,Maryland; FEMA-4279-DR,Maryland,FEMA-4279-DR,2016-09-16T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-09/PDAReportFEMA4279DRMD.pdf,PDAReportFEMA4279DRMD.pdf,data/pdfs/MajorDisaster/2016/PDAReportFEMA4279DRMD.pdf,downloaded
36,Kentucky; FEMA-4278-DR,Kentucky,FEMA-4278-DR,2016-08-26T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-09/fema_4278_pda_report_kentucky.pdf,fema_4278_pda_report_kentucky.pdf,data/pdfs/MajorDisaster/2016/fema_4278_pda_report_kentucky.pdf,downloaded
36,Louisiana; FEMA-4277-DR,Louisiana,FEMA-4277-DR,2016-08-14T12:00:00Z,2016,Expedited,https://www.fema.gov/sites/default/files/2020-09/PDAReportFEMA4277DRLA_Expedited.pdf,PDAReportFEMA4277DRLA_Expedited.pdf,data/pdfs/Expedited/2016/PDAReportFEMA4277DRLA_Expedited.pdf,downloaded
37,Fort Peck Tribes; Severe Storm and Straight-line Winds - Denial,Fort Peck Tribes,Severe Storm and Straight-line Winds - Denial,2016-08-12T12:00:00Z,2016,Denials,https://www.fema.gov/sites/default/files/2020-09/PDAReportFortPeckTribeDenial.pdf,PDAReportFortPeckTribeDenial.pdf,data/pdfs/Denials/2016/PDAReportFortPeckTribeDenial.pdf,downloaded
37,Wisconsin; FEMA-4276-DR,Wisconsin,FEMA-4276-DR,2016-08-09T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-09/PDAReportFEMA4276DRWI.pdf,PDAReportFEMA4276DRWI.pdf,data/pdfs/MajorDisaster/2016/PDAReportFEMA4276DRWI.pdf,downloaded
37,Montana; FEMA-4275-DR,Montana,FEMA-4275-DR,2016-08-03T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-09/PDAReportFEMA4275DRMT.pdf,PDAReportFEMA4275DRMT.pdf,data/pdfs/MajorDisaster/2016/PDAReportFEMA4275DRMT.pdf,downloaded
37,California; Erskine Fire - Denial,California,Erskine Fire - Denial,2016-07-22T12:00:00Z,2016,Denials,https://www.fema.gov/sites/default/files/2020-09/PDAReportDenialCA.pdf,PDAReportDenialCA.pdf,data/pdfs/Denials/2016/PDAReportDenialCA.pdf,downloaded
37,Oklahoma; FEMA-4274-DR,Oklahoma,FEMA-4274-DR,2016-07-15T12:00:00Z,2016,MajorDisaster,https://www.fema.gov/sites/default/files/2020-09/FEMA_4274DR_OK.pdf,FEMA_4274DR_OK.pdf,data/pdfs/MajorDisaster/2016/FEMA_4274DR_OK.pdf,downloaded
37,"Oklahoma; Severe Storms, Tornadoes, Straight-line Winds, and Flooding - Denial",Oklahoma,"Severe Storms, Tornadoes, Straight-line Winds, and Flooding - Denial",2016-07-07T12:00:00Z,2016,Denials,https://www.fema.gov/sites/default/files/2020-09/PDAReportDenialOK.pdf,PDAReportDenialOK.pdf,data/pdfs/Denials/2016/PDAReportDenialOK.pdf,downloaded
37,West Virginia; FEMA-4273-DR,West Virginia,FEMA-4273-DR,2016-06-25T12:00:00Z,2016,Expedited,https://www.fema.gov/sites/default/files/2020-09/PDAReportFEMA4273DRWV_Expedited.pdf,PDAReportFEMA4273DRWV_Expedited.pdf,data/pdfs/Expedited/2016/PDAReportFEMA4273DRWV_Expedited.pdf,downloaded
37,Louisiana; Flooding - Denial of Appeal,Louisiana,Flooding - Denial of Appeal,2016-06-15T12:00:00Z,2016,AppealDenials,https://www.fema.gov/sites/default/files/2020-09/PDAReportAppealDenialLA.pdf,PDAReportAppealDenialLA.pdf,data/pdfs/AppealDenials/2016/PDAReportAppealDenialLA.pdf,downloaded
